Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag,Compensation_Ratio,Hike_Band,OverTime_Flag,Overtime_LowHike_Risk,Tenure_Per_Level,Total_Comp_Score,Exp_Pay_Ratio,BusinessTravel_Enc,Department_Enc,EducationField_Enc,Gender_Enc,JobRole_Enc,MaritalStatus_Enc,OverTime_Enc,Hike_Band_Enc
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,710,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,0,0.9759894799097334,High,0,0,5.0,4432.0,247.27272727272728,1,1,1,1,6,0,0,0
48,No,Travel_Rarely,817,Sales,2,1,Marketing,712,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,0,1.475752633570847,Medium,0,0,0.6666666666666666,6072.0,624.6153846153846,2,2,2,1,7,1,0,2
27,No,Travel_Frequently,1410,Sales,3,1,Medical,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,0,0.844559419729523,High,1,0,2.0,6788.2,663.8571428571429,1,2,3,0,7,0,1,0
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,715,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,0,1.6792760169035117,High,0,0,0.5,4508.0,936.0,2,1,1,1,6,2,0,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,0,1.1557581304372246,Low,1,1,10.0,6032.6,153.38095238095238,2,1,3,1,2,1,1,1
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,717,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,0,0.878147952420402,Medium,0,0,2.0,6572.599999999999,862.1,2,1,3,0,0,2,0,2
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,720,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,1,0.8318374142677053,Medium,0,0,0.6666666666666666,4146.2,915.4,2,2,1,0,7,2,0,2
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,0,0.8274755838236536,Low,0,0,6.666666666666667,3831.7999999999997,216.8095238095238,2,1,5,0,0,2,0,1
32,No,Travel_Rarely,929,Sales,10,3,Marketing,722,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,0,0.9806848781709718,Medium,0,0,3.3333333333333335,4437.6,490.54545454545456,2,2,2,1,7,2,0,2
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,723,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,1,1.2351249874073247,Medium,1,0,1.3333333333333333,6477.6,357.6842105263158,1,2,5,1,7,1,1,2
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,0,1.3857898806622795,Medium,0,0,3.0,5875.0,693.1818181818181,2,1,1,0,0,2,0,2
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,0,0.7549974044008838,Low,0,0,2.25,5547.2,741.2,2,1,1,0,4,1,0,1
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,727,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,0,1.1366724279154699,High,0,0,1.75,8195.4,1014.4545454545455,2,1,1,0,5,2,0,0
47,No,Travel_Rarely,703,Sales,14,4,Marketing,728,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,0,0.9014449584373647,Medium,0,0,2.3333333333333335,4176.0,236.1904761904762,2,2,2,1,7,2,0,2
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,729,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,0,1.06699916501609,High,1,0,4.5,9385.0,498.8095238095238,1,2,1,1,7,1,1,0
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,730,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,0,0.9555087285452546,High,0,0,1.0,10788.4,448.90909090909093,2,1,1,1,5,1,0,0
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,731,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,0,0.9973516805161619,High,0,0,3.5,15984.6,797.5416666666666,2,0,0,1,3,0,0,0
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,732,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,0,0.9823205645874912,Medium,0,0,0.6666666666666666,4643.0,491.3636363636364,2,2,2,1,7,2,0,2
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,0,0.895668129640714,High,0,0,2.25,9375.8,879.3,1,1,1,1,4,0,0,0
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,734,4,Male,59,2,5,Manager,3,Married,19189,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,0,0.9998527452810527,Medium,0,0,3.6666666666666665,13713.4,834.304347826087,2,0,0,1,3,1,0,2
50,No,Travel_Rarely,316,Sales,8,4,Marketing,738,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,0,1.3904261892096386,High,0,0,1.0,4825.0,775.0,2,2,2,1,8,1,0,0
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,741,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,1,0.7951443703970474,Medium,1,0,3.5,2629.6,201.45454545454547,2,1,1,0,6,2,1,2
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,742,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,0,1.193103696404149,Medium,0,0,2.0,9427.8,1064.8181818181818,0,1,1,0,5,1,0,2
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,0,0.8007332158655354,Medium,1,0,0.25,6116.599999999999,714.6363636363636,2,1,1,0,4,2,1,2
44,No,Non-Travel,381,Research & Development,24,3,Medical,744,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,0,1.3305033057004747,Medium,0,0,2.5,3624.7999999999997,370.8,0,1,3,1,2,2,0,2
47,No,Travel_Frequently,217,Sales,3,3,Medical,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0,0.8881703248324663,Medium,1,0,4.4,11462.0,474.82758620689657,1,2,3,0,7,0,1,2
30,No,Travel_Rarely,501,Sales,27,5,Marketing,747,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,0,0.96396452813544,High,0,0,2.6666666666666665,6482.4,482.1818181818182,2,2,2,1,7,0,0,0
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,749,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,0,0.9480015462946748,Low,0,0,0.5,2685.2,1321.0,2,2,1,1,8,2,0,1
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,752,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,1,0.9899834467172626,Medium,1,0,1.0,2855.3999999999996,344.875,1,1,3,1,6,0,1,2
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,754,4,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,0,1.2365789308886754,High,0,0,0.6666666666666666,6882.4,850.5,1,2,1,1,7,1,0,0
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,757,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,0,1.1162651078069141,Low,0,0,1.6666666666666667,4785.2,558.3636363636364,2,1,3,0,0,2,0,1
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,758,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,0,0.8970491543287991,Medium,0,0,2.0,3900.0,416.6666666666667,2,1,3,1,2,1,0,2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,760,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,0,1.1611556127936136,High,0,0,2.6666666666666665,6333.4,491.46153846153845,2,0,0,0,1,1,0,0
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,0,0.7161477935087054,Low,0,0,2.0,7761.8,358.16129032258067,2,1,3,1,0,1,0,1
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,763,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,0,0.840355647775219,High,1,0,2.0,3405.2,390.3333333333333,2,1,3,0,6,2,1,0
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,0,1.237851131434857,High,0,0,2.3333333333333335,5986.6,681.1,2,1,3,0,0,2,0,0
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,766,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,0,0.8242087629973005,Medium,0,0,1.0,4778.2,765.6666666666666,2,2,2,1,8,0,0,2
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,769,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,0,0.44527019116361766,High,0,0,0.6666666666666666,3170.0,122.5,2,1,1,1,2,2,0,0
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,0,0.9256167688148182,Low,0,0,0.3333333333333333,5155.799999999999,299.5882352941176,0,1,1,0,0,0,0,1
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,0,0.9648732428112842,High,0,0,3.3333333333333335,6685.4,482.6363636363636,1,1,1,1,2,1,0,0
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,773,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,0,1.0969117059132554,Medium,1,0,0.5,4134.2,436.7142857142857,2,1,3,1,6,1,1,2
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,0,0.9307055709995453,Medium,0,0,0.0,5472.6,640.125,2,1,1,0,4,0,0,2
52,No,Travel_Rarely,621,Sales,3,4,Marketing,776,3,Male,31,2,4,Manager,1,Married,16856,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,0,1.0872185181827199,Low,0,0,6.8,11213.6,481.6,2,2,2,1,3,1,0,1
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,780,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,1,0.9637896114108617,Medium,1,0,5.0,2911.6,244.1818181818182,2,1,4,1,6,2,1,2
25,No,Travel_Rarely,883,Sales,26,1,Medical,781,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,0,1.1231713393433294,High,0,0,2.0,6008.0,882.8571428571429,2,2,3,0,7,2,0,0
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,783,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,0,1.2053191460396377,Medium,0,0,2.6666666666666665,5279.2,663.2,2,2,5,1,8,2,0,2
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,784,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,0,1.2576629143689761,High,0,0,1.0,3903.0,1168.3333333333333,2,1,3,1,6,2,0,0
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,785,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,1,1.162609556274964,Medium,1,0,1.6666666666666667,5038.2,710.7777777777778,1,2,1,0,7,2,1,2
34,No,Travel_Rarely,304,Sales,2,3,Other,786,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,0,1.140255175249199,High,0,0,2.0,5964.4,896.2857142857143,2,2,4,1,7,2,0,0
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,787,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,1,1.0347634409576543,Medium,1,0,0.8333333333333334,14215.4,794.36,2,1,3,1,3,1,1,2
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,789,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,0,0.7728231661075966,High,0,0,2.5,6052.2,689.7272727272727,0,2,1,1,7,2,0,0
52,No,Non-Travel,715,Research & Development,19,4,Medical,791,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,0,1.5278541196528106,High,0,0,2.0,5354.799999999999,709.6666666666666,0,1,3,1,6,1,0,0
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,0,1.5658890037963515,Medium,0,0,1.0,5018.4,727.3333333333334,1,1,1,0,2,0,0,2
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,793,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,0,0.78785562395685,Medium,0,0,2.6666666666666665,4801.0,361.25,2,1,3,0,0,1,0,2
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,796,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,1,0.9679628727091542,High,0,0,1.3333333333333333,4895.6,760.8571428571429,2,2,5,1,7,2,0,0
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,0,1.1769284904793844,High,0,0,2.0,3568.0,298.1818181818182,2,1,1,0,6,2,0,0
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,0,0.9968599994009971,Low,1,1,1.6666666666666667,6391.0,548.5,2,1,3,0,4,0,1,1
27,No,Travel_Frequently,829,Sales,8,1,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,0,0.7891278245030318,High,0,0,1.3333333333333333,5505.2,723.6666666666666,1,2,2,1,7,1,0,0
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,0,0.9982362989370875,Medium,1,0,2.5,4969.2,397.42857142857144,2,1,1,0,6,0,1,2
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,0,1.0868227523095648,Medium,1,0,5.0,4788.0,332.22222222222223,1,1,1,0,4,2,1,2
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,804,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,0,1.5719889380457874,Low,0,0,3.0,3728.6,625.8571428571429,2,1,3,0,6,2,0,1
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,805,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,0,0.9228841699734684,High,0,0,1.5,4143.2,643.0,2,2,1,0,8,1,0,0
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,0,1.3753557634169147,High,0,0,1.0,6399.799999999999,479.125,2,1,1,1,2,1,0,0
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,0,0.7713170168564871,High,0,0,2.6666666666666665,5946.4,471.55555555555554,1,1,3,0,0,1,0,0
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,808,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,0,1.181329078597353,High,0,0,1.0,6600.0,928.5714285714286,2,2,1,0,7,1,0,0
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,0,0.9603046586862162,Medium,0,0,4.0,13358.0,737.2,1,1,1,1,3,0,0,2
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,811,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0,1,0.5744702784321629,High,1,0,0.0,5060.6,800.5,2,1,1,1,2,1,1,0
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,0,0.9666601687047138,Low,0,0,0.5,5716.4,1347.0,0,1,1,1,2,0,0,1
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,0,0.5723085028466253,High,0,0,1.6666666666666667,4889.4,314.9,2,1,1,0,2,1,0,0
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,815,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,0,1.137722320967311,High,0,0,0.8,12183.4,569.0,2,1,3,1,5,1,0,0
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,816,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0,1,0.832102795555394,Low,1,1,0.5,3491.3999999999996,1159.5,2,1,1,0,2,1,1,1
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,817,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,0,1.1908627435038766,Low,0,0,3.25,8114.599999999999,779.4,2,1,3,1,5,1,0,1
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,819,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,1,0.9675993868388165,High,0,0,1.0,4694.4,760.5714285714286,2,2,2,0,7,2,0,0
47,No,Travel_Rarely,202,Research & Development,2,2,Other,820,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0,0,1.08051047796612,Low,1,1,5.2,12151.199999999999,620.4444444444445,2,1,4,0,3,1,1,1
36,No,Travel_Rarely,676,Research & Development,1,3,Other,823,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,No,15,3,1,1,10,2,3,9,7,0,5,0,0.9501520650626094,High,0,0,3.0,5636.799999999999,475.27272727272725,2,1,4,0,4,1,0,0
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824,3,Male,81,4,1,Research Scientist,3,Married,2700,23779,1,No,24,4,3,1,10,3,3,10,7,0,7,0,0.9688130866751029,High,0,0,5.0,5020.0,245.45454545454547,2,1,1,1,6,1,0,0
58,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,825,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,1,1.0028227596893606,Medium,1,0,5.166666666666667,12747.6,469.4146341463415,2,1,1,1,5,2,1,2
35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,826,4,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,No,13,3,3,0,7,0,3,2,2,2,2,0,0.8992020722991881,Medium,0,0,1.0,2803.6,313.25,2,1,1,0,6,2,0,2
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2,0,1.1017256729934082,Medium,1,0,1.3333333333333333,5937.2,673.5555555555555,2,1,1,0,4,1,1,2
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,No,17,3,4,0,5,3,2,2,2,2,1,1,1.572347757707519,High,0,0,1.0,4329.2,730.3333333333334,2,1,3,1,6,2,0,0
36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,0,0.7689505350906465,Medium,0,0,2.5,3585.8,238.11111111111111,2,0,0,1,1,1,0,2
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,3,1,14,3,3,14,13,6,8,0,1.1198999665102907,Medium,0,0,4.666666666666667,5897.2,410.8,2,1,1,0,4,1,0,2
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,832,1,Male,51,2,2,Laboratory Technician,3,Single,5094,11983,6,No,14,3,4,0,10,6,3,1,0,0,0,0,0.9257985117499871,Medium,0,0,0.3333333333333333,4456.4,463.09090909090907,1,1,3,1,2,2,0,2
30,No,Travel_Rarely,946,Research & Development,2,3,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,0,1.2498461651559996,High,1,0,0.0,6526.2,529.0,2,1,3,0,4,2,1,0
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,834,2,Female,95,2,1,Research Scientist,3,Single,2274,6153,1,No,14,3,4,0,1,3,3,1,0,0,0,0,0.8159559107774756,Medium,0,0,0.5,2764.3999999999996,1137.0,2,1,1,0,6,2,0,2
42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,836,2,Male,98,3,2,Manufacturing Director,2,Married,4434,11806,1,No,13,3,4,1,10,3,2,9,8,7,8,0,0.8058481745385636,Medium,0,0,3.0,4960.4,403.09090909090907,2,1,1,1,4,1,0,2
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,3,1,13,3,2,4,3,1,2,0,1.1427995763415624,High,0,0,1.3333333333333333,6272.799999999999,449.14285714285717,1,1,1,1,0,0,0,0
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838,3,Female,100,2,1,Research Scientist,4,Single,2553,8306,1,No,16,3,3,0,6,3,3,5,2,1,3,0,0.9160665964005695,High,0,0,2.5,3131.8,364.7142857142857,1,1,1,0,6,2,0,0
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,No,18,3,1,2,9,3,4,9,8,7,7,1,0.7796478863038809,High,0,0,2.25,8392.4,765.4,2,2,2,0,7,1,0,0
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,No,16,3,3,0,12,3,2,9,7,7,3,1,0.9377935454711295,High,0,0,3.0,4696.0,396.9230769230769,2,2,3,1,7,2,0,0
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,No,24,4,3,1,22,3,3,4,1,1,0,0,1.1067621353522359,High,0,0,0.8,13695.4,746.0434782608696,2,1,1,1,5,1,0,0
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Yes,16,3,2,1,9,3,3,9,8,0,8,0,1.3046420339404372,High,1,0,2.25,10284.8,1280.8,2,1,5,1,5,0,1,0
35,No,Travel_Rarely,950,Research & Development,7,3,Other,845,3,Male,59,3,3,Manufacturing Director,3,Single,10221,18869,3,No,21,4,2,0,17,3,4,8,5,1,6,0,1.0411263451674897,High,0,0,2.0,8232.599999999999,567.8333333333334,2,1,4,1,4,2,0,0
28,No,Travel_Rarely,760,Sales,2,4,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,4779,3698,1,Yes,20,4,1,0,8,2,3,8,7,7,5,0,0.8685494871718077,High,1,0,2.6666666666666665,4867.4,531.0,2,2,2,0,7,1,1,0
34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,No,19,3,3,1,4,1,1,3,2,0,2,0,1.3409090758906888,High,0,0,1.5,5142.2,747.4,2,0,0,1,1,1,0,0
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Yes,14,3,1,1,8,2,3,8,7,1,7,1,0.8489673196567754,Medium,1,0,4.0,3819.6,262.8888888888889,1,1,3,0,6,1,1,2
